kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
2;300;17940;7244;19422;5;"[302,2121,2813,3021,3028]";"[17944,139950,199947,212437,212961]";"[10622,19422,19422,19422,19422]";"[21418,19744,19548,19452,19422]";1028.00;1381.00
2;300;17940;41493;173255;8;"[302,9841,17008,19766,20962,21590,21708,22336]";"[17943,828055,1227071,1370026,1447147,1464023,1472674,1521382]";"[74765,173255,173255,173255,173255,173255,173255,173255]";"[192363,184927,180255,175427,174319,174215,173283,173255]";20974.00;19001.00
2;300;17940;7634;5332;4;"[302,2311,2786,2972]";"[17947,168523,202804,215102]";"[3025,5332,5332,5332]";"[6059,5480,5387,5332]";790.00;1051.00
2;300;17940;3277;27680;3;"[302,1270,1350]";"[17946,88215,93423]";"[19231,27680,27680]";"[28600,27744,27680]";199.00;312.00
2;300;17940;24465;48190;6;"[302,7645,10632,11927,12501,12799]";"[17946,525394,732967,830093,864530,894098]";"[23612,48190,48190,48190,48190,48190]";"[52826,50170,49012,48600,48476,48190]";7113.00;7527.00
2;300;17940;2593;14468;3;"[302,980,1177]";"[17945,73117,87697]";"[9776,14468,14468]";"[15092,14612,14468]";183.00;280.00
2;300;17940;1259;4051;7;"[302,654,715,744,757,761,772]";"[17946,45309,49791,51406,51824,52031,52519]";"[1873,4015,4051,4051,4051,4051,4051]";"[4411,4147,4090,4084,4078,4057,4051]";331.00;502.00
2;300;17940;4129;30835;3;"[302,1476,1746]";"[17944,97573,116864]";"[18237,30835,30835]";"[32200,31155,30835]";250.00;369.00
2;300;17940;13433;94799;10;"[302,4354,5879,6861,7333,7741,7819,8018,8025,8064]";"[17945,294797,388188,450739,469011,490616,494260,498739,499027,500145]";"[45901,94799,94799,94799,94799,94799,94799,94799,94799,94799]";"[107993,101063,98663,97271,96191,95519,95465,95249,94859,94799]";7151.00;8136.00
2;300;17940;1656;10163;4;"[302,770,829,851]";"[17946,51992,57116,59071]";"[6983,10163,10163,10163]";"[10963,10311,10207,10163]";185.00;284.00
2;300;17940;28100;167251;5;"[302,9158,11298,12594,13514]";"[17945,611064,757428,844804,927316]";"[81001,167249,167251,167251,167251]";"[178809,172036,168411,167696,167251]";5649.00;5875.00
2;300;17940;24119;47642;10;"[302,7888,10176,10943,11400,11733,11756,12043,12066,12071]";"[17944,562457,708990,778789,821568,839310,841105,863242,864730,865060]";"[27649,47642,47642,47642,47642,47642,47642,47642,47642,47642]";"[50982,49456,49016,48644,48360,48002,47980,47978,47930,47642]";13795.00;14502.00
2;300;17940;47473;191599;12;"[302,14463,18363,21264,22640,23388,23417,23566,23571,23720,23749,24348]";"[17945,1040168,1315949,1486825,1593414,1647657,1650212,1661283,1661628,1674160,1676521,1721143]";"[89202,191599,191599,191599,191599,191599,191599,191599,191599,191599,191599,191599]";"[206799,197751,195435,195143,192691,192479,192415,192399,192399,192159,191999,191599]";41678.00;37191.00
2;300;17940;44080;218543;10;"[302,14235,19027,21102,23121,23942,24640,24838,25536,25635]";"[17944,999222,1270524,1392236,1475117,1548635,1577274,1588169,1615053,1619623]";"[112967,218543,218543,218543,218543,218543,218543,218543,218543,218543]";"[236599,227467,224359,222607,222051,220299,219767,219751,219743,218543]";32450.00;27555.00
2;300;17940;36879;237601;5;"[302,12498,14751,15643,16423]";"[17946,924494,1125679,1183629,1259361]";"[138622,237601,237601,237601,237601]";"[254391,247016,241176,240231,237601]";8162.00;8791.00
2;300;17940;4309;19813;6;"[302,1766,2198,2452,2635,2656]";"[17945,127134,155084,172851,181985,183290]";"[9254,19813,19813,19813,19813,19813]";"[22303,21108,20603,20138,19948,19813]";1137.00;1521.00
2;300;17940;4177;16346;9;"[302,1806,2347,2505,2677,2856,2891,2896,2901]";"[17944,132919,161015,168827,180694,189389,190809,191014,191224]";"[8678,16346,16346,16346,16346,16346,16346,16346,16346]";"[19058,17804,17156,17042,16784,16442,16418,16418,16346]";2112.00;2694.00
2;300;17940;22403;100609;7;"[302,7804,10187,12023,12236,12331,12354]";"[17947,619316,769301,874716,889134,894643,895941]";"[43403,100609,100609,100609,100609,100609,100609]";"[107131,102625,101263,100921,100705,100657,100609]";9557.00;9881.00
2;300;17940;51522;296496;6;"[302,16759,22973,25677,25752,25787]";"[17947,1127784,1563125,1741499,1746644,1749249]";"[144600,296496,296496,296496,296496,296496]";"[317626,307711,300916,297696,296796,296496]";18069.00;16409.00
2;300;17940;12707;42408;5;"[302,3980,5987,6842,6986]";"[17944,282004,415794,467583,470893]";"[21705,42408,42408,42408,42408]";"[45639,43695,42993,42642,42408]";2569.00;3079.00
2;300;17940;2717;5482;8;"[302,1169,1416,1635,1672,1705,1767,1771]";"[17944,81605,97148,106944,108270,109562,110721,110921]";"[2254,5482,5482,5482,5482,5482,5482,5482]";"[6040,5706,5632,5552,5528,5514,5506,5482]";960.00;1327.00
2;300;17940;4254;13610;5;"[302,1465,1651,1700,1749]";"[17944,102419,114015,115969,118027]";"[8821,13610,13610,13610,13610]";"[14268,13800,13652,13626,13610]";541.00;796.00
2;300;17940;8242;78647;4;"[302,3162,4042,4088]";"[17944,237737,302327,305928]";"[47400,78647,78647,78647]";"[82677,80017,79297,78647]";1126.00;1517.00
2;300;17940;5140;12721;8;"[302,2169,2513,2677,2868,2938,2943,2966]";"[17946,147571,171403,180315,188440,190555,190765,191574]";"[6552,12721,12721,12721,12721,12721,12721,12721]";"[14209,13417,13099,12907,12793,12769,12757,12721]";1867.00;2392.00
2;300;17940;8367;92517;4;"[302,2689,3215,3353]";"[17946,183902,229460,242434]";"[61924,92517,92517,92517]";"[99231,93255,92595,92517]";837.00;1155.00
2;300;17940;10230;49680;6;"[302,2786,3826,4217,4252,4395]";"[17947,200176,261011,276747,278212,283941]";"[32401,49680,49680,49680,49680,49680]";"[51999,50481,49806,49716,49713,49680]";1836.00;2365.00
2;300;17940;49877;174959;6;"[302,12147,18755,18815,18953,19072]";"[17947,981628,1503780,1508353,1519990,1525842]";"[90719,174959,174959,174959,174959,174959]";"[196055,180989,177551,176489,174995,174959]";13768.00;13812.00
2;300;17940;8558;32492;5;"[302,2945,3574,3800,3823]";"[17945,224008,267313,283183,284437]";"[15841,32492,32492,32492,32492]";"[34712,33312,32912,32702,32492]";1500.00;1933.00
2;300;17940;19440;114614;6;"[302,7634,8734,9528,9637,9876]";"[17944,537995,613115,668811,675021,686433]";"[67198,114614,114614,114614,114614,114614]";"[125086,118991,116904,115539,115379,114614]";5442.00;6194.00
2;300;17940;20804;97022;9;"[302,7696,10469,11016,11868,12185,12602,12724,13122]";"[17945,584076,776236,818299,863168,885506,902183,908460,927299]";"[49681,97022,97022,97022,97022,97022,97022,97022,97022]";"[107756,101924,99908,99596,99098,98618,98306,97304,97022]";13171.00;13679.00
2;300;17940;10255;18593;7;"[302,3961,5107,5662,5904,6115,6209]";"[17946,302778,379581,403099,416611,424982,427319]";"[9308,18377,18593,18593,18593,18593,18593]";"[20498,19508,19190,18851,18653,18611,18593]";3920.00;4565.00
2;300;17940;3991;28220;6;"[302,1298,1664,1771,1772,1783]";"[17944,90598,114560,121480,121558,122574]";"[12160,28220,28220,28220,28220,28220]";"[30570,28975,28370,28340,28240,28220]";705.00;1011.00
2;300;17940;3883;1659;7;"[302,1404,1684,1860,2049,2133,2156]";"[17945,106353,125230,135055,145044,149037,149864]";"[926,1635,1659,1659,1659,1659,1659]";"[1897,1785,1747,1705,1670,1659,1659]";1128.00;1495.00
2;300;17940;5937;25277;8;"[302,2408,2885,3071,3242,3257,3272,3275]";"[17943,187289,218779,230134,237613,238282,238831,238963]";"[12058,24957,25277,25277,25277,25277,25277,25277]";"[28297,26532,25847,25447,25317,25297,25277,25277]";2371.00;3021.00
2;300;17940;12839;10082;6;"[302,3804,5741,6519,6830,6963]";"[17943,266828,399603,445447,464508,469246]";"[4561,10082,10082,10082,10082,10082]";"[11453,10690,10381,10282,10148,10082]";3456.00;3950.00
2;300;17940;16042;82370;5;"[302,5659,7612,7935,8638]";"[17946,400359,507232,532667,573117]";"[47519,82370,82370,82370,82370]";"[92962,84938,83242,82458,82370]";3290.00;3798.00
2;300;17940;30260;153604;4;"[302,11720,16079,16996]";"[17945,821891,1043677,1096391]";"[57001,153604,153604,153604]";"[169232,158476,155612,153604]";5599.00;5698.00
2;300;22425;8251;41520;5;"[302,3130,4584,5126,5245]";"[22428,288906,417086,457221,469526]";"[23220,41520,41520,41520,41520]";"[45105,43344,42465,41586,41520]";2575.00;3098.00
2;300;22425;4763;36300;6;"[302,2206,2430,2742,2764,2883]";"[22429,180649,193130,230349,232479,242996]";"[18299,36300,36300,36300,36300,36300]";"[40670,37185,36655,36425,36310,36300]";1574.00;2022.00
2;300;22425;12951;54265;9;"[302,5967,7003,7832,8236,8501,8739,8798,8827]";"[22428,565495,640314,701185,719380,744721,759280,764277,766545]";"[31216,54265,54265,54265,54265,54265,54265,54265,54265]";"[59790,56895,55845,55090,54765,54705,54445,54425,54265]";11056.00;11711.00
2;300;22425;23501;207178;6;"[302,9375,11395,12397,13568,13927]";"[22428,880123,1037745,1123899,1195677,1203764]";"[119011,207178,207178,207178,207178,207178]";"[230566,217492,211654,208966,207220,207178]";10534.00;11176.00
2;300;22425;2722;28993;5;"[302,1331,1526,1588,1626]";"[22429,97246,108765,110411,111117]";"[18049,28993,28993,28993,28993]";"[31273,29605,29221,29041,28993]";557.00;778.00
2;300;22425;20641;123752;6;"[302,8762,10805,11477,11809,11870]";"[22431,823194,985308,1049603,1084841,1090005]";"[64809,122402,123752,123752,123752,123752]";"[139037,130192,126837,125102,123927,123752]";9396.00;10229.00
2;300;22425;28990;100486;6;"[302,13728,15604,16536,16988,17036]";"[22428,1232951,1372233,1412555,1435425,1438009]";"[54137,100486,100486,100486,100486,100486]";"[113773,106186,102799,101926,100621,100486]";14486.00;14311.00
2;300;22425;5847;5879;10;"[302,2751,3172,3343,3577,3694,3763,3768,3797,3802]";"[22427,257112,292215,306745,320639,328141,331467,331697,333211,333451]";"[3600,5879,5879,5879,5879,5879,5879,5879,5879,5879]";"[6482,6116,6018,5967,5935,5922,5909,5895,5889,5879]";4635.00;5557.00
2;300;22425;15517;127009;6;"[302,7812,9230,9643,9730,9998]";"[22429,651123,769635,789365,794321,807276]";"[75164,127009,127009,127009,127009,127009]";"[138602,132140,128342,127460,127063,127009]";7168.00;7619.00
2;300;22425;29350;223491;6;"[302,12453,16456,16940,17513,17896]";"[22429,1065571,1349042,1400090,1436007,1466929]";"[112905,223491,223491,223491,223491,223491]";"[244881,233511,226569,223887,223515,223491]";14477.00;13898.00
2;300;22425;3243;10308;5;"[302,1572,1878,1980,2027]";"[22429,137849,161191,168841,170123]";"[4685,10308,10308,10308,10308]";"[11538,10839,10506,10326,10308]";908.00;1192.00
2;300;22425;5568;16378;5;"[302,2309,2916,3299,3325]";"[22429,199224,238093,270086,271824]";"[8296,16378,16378,16378,16378]";"[18319,17050,16759,16432,16378]";1488.00;1856.00
2;300;22425;6258;39965;6;"[302,2659,3201,3377,3411,3469]";"[22427,228390,271113,287011,289881,295362]";"[20652,39965,39965,39965,39965,39965]";"[43751,40949,40487,40289,40061,39965]";2098.00;2601.00
2;300;22425;7244;22662;5;"[302,2647,3163,3315,3404]";"[22429,229447,274274,284681,288261]";"[11894,22662,22662,22662,22662]";"[24672,23008,22732,22668,22662]";1554.00;2004.00
2;300;22425;41493;197015;5;"[302,16796,25149,27035,27126]";"[22428,1553372,2193005,2277731,2283421]";"[102845,197015,197015,197015,197015]";"[216147,208011,201551,197663,197015]";19842.00;17479.00
2;300;22425;7634;5711;9;"[302,3330,4001,4370,4456,4532,4577,4582,4617]";"[22431,290480,334484,358497,366020,373332,375542,375827,378027]";"[3035,5711,5711,5711,5711,5711,5711,5711,5711]";"[6617,6119,5919,5831,5763,5723,5723,5713,5711]";4883.00;5636.00
2;300;22425;3277;32066;3;"[302,1449,1482]";"[22430,119289,122325]";"[21920,32066,32066]";"[33686,32242,32066]";290.00;417.00
2;300;22425;24465;52990;7;"[302,10602,13583,15534,16482,16840,17127]";"[22431,974742,1202634,1333936,1373212,1382804,1389842]";"[31101,52990,52990,52990,52990,52990,52990]";"[58570,55166,54334,53578,53058,52994,52990]";16418.00;15966.00
2;300;22425;2593;16736;4;"[302,1240,1556,1590]";"[22429,114242,139155,141691]";"[11504,16736,16736,16736]";"[17498,16982,16748,16736]";524.00;723.00
2;300;22425;1259;4627;7;"[302,728,813,840,844,845,860]";"[22431,63122,70215,72397,72648,72694,73422]";"[2089,4555,4591,4627,4627,4627,4627]";"[5092,4735,4684,4663,4645,4639,4627]";523.00;757.00
2;300;22425;4129;37075;5;"[302,1761,2062,2073,2084]";"[22428,140804,158372,159122,159898]";"[22797,37075,37075,37075,37075]";"[38825,37490,37115,37095,37075]";836.00;1135.00
2;300;22425;13433;112947;7;"[302,5992,7247,8585,8869,8954,8993]";"[22430,440202,544680,679442,703466,708183,709693]";"[59695,112947,112947,112947,112947,112947,112947]";"[127487,119225,116703,115119,113637,113277,112947]";7111.00;7584.00
2;300;22425;1656;12163;6;"[302,961,998,1020,1042,1080]";"[22431,79145,82217,83253,85727,88459]";"[8183,12163,12163,12163,12163,12163]";"[13183,12323,12223,12207,12187,12163]";518.00;754.00
2;300;22425;28100;184509;7;"[302,10192,14078,16516,16564,16938,17312]";"[22429,883068,1178947,1346103,1350315,1389591,1426899]";"[99750,184509,184509,184509,184509,184509,184509]";"[199769,193319,187664,185034,184744,184674,184509]";16477.00;15734.00
2;300;22425;24119;51098;6;"[302,8086,11672,12363,12721,13079]";"[22429,728127,1023610,1097035,1122475,1147923]";"[29953,51098,51098,51098,51098,51098]";"[55042,52582,52152,51794,51402,51098]";9925.00;10274.00
2;300;22425;47473;213199;10;"[302,19759,26795,30473,31255,31883,31912,32061,32119,32268]";"[22429,1764243,2257096,2542519,2584495,2634747,2637489,2650178,2654754,2667793]";"[113202,213199,213199,213199,213199,213199,213199,213199,213199,213199]";"[235683,223859,219495,215919,215203,214479,214415,213919,213519,213199]";62910.00;51001.00
2;300;22425;44080;247390;7;"[302,20713,28503,31228,31379,32002,32101]";"[22428,1739407,2262948,2425224,2432263,2462737,2467976]";"[137014,247390,247390,247390,247390,247390,247390]";"[270366,260658,254890,250630,249218,248614,247390]";39021.00;30632.00
2;300;22425;36879;295802;7;"[302,17308,22351,24232,24503,25131,25160]";"[22429,1508676,1879238,2000724,2011796,2037307,2038674]";"[150622,295802,295802,295802,295802,295802,295802]";"[314532,303652,299437,296352,296002,296002,295802]";27572.00;24737.00
2;300;22425;4309;22933;8;"[302,2071,2342,2579,2618,2742,2760,2763]";"[22429,184973,206213,224130,227355,236532,237495,237663]";"[12716,22933,22933,22933,22933,22933,22933,22933]";"[25773,24268,23718,23398,23058,23023,22993,22933]";2371.00;2981.00
2;300;22425;4177;18722;9;"[302,2088,2447,2677,2818,2898,2968,2985,3025]";"[22428,186704,207754,221455,232072,236531,240839,241577,243875]";"[10406,18722,18722,18722,18722,18722,18722,18722,18722]";"[21674,20318,19604,19388,18962,18902,18818,18794,18722]";2921.00;3544.00
2;300;22425;22403;106561;5;"[302,9223,12117,12999,13403]";"[22430,893561,1116147,1181945,1205291]";"[57409,106561,106561,106561,106561]";"[114751,110575,107341,107041,106561]";8630.00;8845.00
2;300;22425;51522;305400;6;"[302,21337,32243,33788,34330,34544]";"[22430,1825074,2762738,2881037,2915102,2923142]";"[173423,305400,305400,305400,305400,305400]";"[333905,323945,314185,310160,305520,305400]";35908.00;29109.00
2;300;22425;12707;47592;6;"[302,4466,6150,7077,7278,7313]";"[22428,375739,510014,570972,577003,578323]";"[25161,47592,47592,47592,47592,47592]";"[52080,49776,48759,47820,47808,47592]";4593.00;5159.00
2;300;22425;2717;6034;6;"[302,1518,1702,1776,1854,1887]";"[22427,127040,141769,145566,151329,154738]";"[2434,5974,6034,6034,6034,6034]";"[6722,6342,6168,6124,6084,6034]";1036.00;1356.00
2;300;22425;4254;15832;3;"[302,1779,2103]";"[22429,152999,174863]";"[11321,15832,15832]";"[16830,16118,15832]";413.00;587.00
2;300;22425;8242;84047;5;"[302,3706,4488,4795,4914]";"[22429,357601,422237,445346,450541]";"[51600,84047,84047,84047,84047]";"[89622,85077,84557,84077,84047]";2500.00;3168.00
2;300;22425;5140;13513;5;"[302,2790,3180,3298,3391]";"[22430,233465,258557,265083,268905]";"[8087,13513,13513,13513,13513]";"[15070,14239,13846,13540,13513]";1623.00;1979.00
2;300;22425;8367;105156;4;"[302,3432,4309,4328]";"[22429,272198,347033,347661]";"[72002,105156,105156,105156]";"[112092,106074,105192,105156]";1397.00;1780.00
2;300;22425;10230;57456;5;"[302,3274,4811,5172,5207]";"[22430,292604,401426,425895,427545]";"[37607,57456,57456,57456,57456]";"[60639,58080,57615,57492,57456]";2363.00;2885.00
2;300;22425;49877;192239;5;"[302,17258,24739,25043,26600]";"[22431,1702604,2519585,2535409,2640548]";"[97199,192239,192239,192239,192239]";"[216902,201266,197783,195392,192239]";20340.00;19308.00
2;300;22425;8558;40679;6;"[302,3415,4090,4458,4480,4551]";"[22430,314351,374084,405759,407544,412161]";"[17281,40679,40679,40679,40679,40679]";"[44069,41494,40929,40769,40684,40679]";3015.00;3656.00
2;300;22425;19440;125414;6;"[302,8218,10793,11634,12014,12061]";"[22428,719366,911769,964994,989729,991985]";"[83998,125414,125414,125414,125414,125414]";"[139871,129804,126864,126639,126139,125414]";8875.00;9362.00
2;300;22425;20804;112632;8;"[302,10435,12747,13860,14318,14616,14815,15014]";"[22429,949933,1114481,1199701,1226358,1244471,1259003,1277240]";"[60549,112632,112632,112632,112632,112632,112632,112632]";"[125094,119664,116370,114882,113586,113382,113358,112632]";17959.00;17694.00
2;300;22425;10255;19901;6;"[302,3985,5222,5737,5885,5908]";"[22430,386961,475665,502415,508260,509465]";"[10826,19901,19901,19901,19901,19901]";"[21515,20444,20177,19964,19910,19901]";4099.00;4640.00
2;300;22425;3991;32420;4;"[302,1812,2053,2148]";"[22429,148801,164430,169937]";"[13240,32180,32420,32420]";"[35415,33155,32565,32420]";638.00;873.00
2;300;22425;3883;1851;7;"[302,1729,2224,2456,2742,2816,2890]";"[22430,159788,199579,214702,228947,232234,235024]";"[1005,1851,1851,1851,1851,1851,1851]";"[2133,1997,1934,1904,1876,1864,1851]";2046.00;2460.00
2;300;22425;5937;28157;6;"[302,3089,3593,3653,3857,4013]";"[22428,280484,315419,319733,335651,348709]";"[14616,28157,28157,28157,28157,28157]";"[32042,30062,28637,28427,28227,28157]";2570.00;3105.00
2;300;22425;12839;11522;6;"[302,4729,7003,8042,8307,8426]";"[22428,431182,620187,678971,692386,696491]";"[6361,11522,11522,11522,11522,11522]";"[12985,12097,11811,11652,11540,11522]";5774.00;6227.00
2;300;22425;16042;96770;6;"[302,6437,8834,9153,9420,9635]";"[22429,539634,672028,683899,699129,711469]";"[53567,96770,96770,96770,96770,96770]";"[107735,100331,97830,97086,96794,96770]";6174.00;6597.00
2;300;22425;30260;166302;7;"[302,14969,17805,19724,20042,20508,20597]";"[22430,1260081,1456023,1590986,1609314,1618077,1620045]";"[80398,166302,166302,166302,166302,166302,166302]";"[188354,175746,170394,167442,166606,166362,166302]";21120.00;19284.00
2;300;29900;8251;47280;7;"[302,4790,5474,5978,6244,6363,6368]";"[29903,555911,645526,707391,734281,749811,750176]";"[29403,47280,47280,47280,47280,47280,47280]";"[51444,48651,47925,47613,47418,47340,47280]";7414.00;8410.00
2;300;29900;4763;45375;3;"[302,3344,3808]";"[29902,382692,427599]";"[21299,45075,45375]";"[49735,46195,45375]";1216.00;1515.00
2;300;29900;12951;59545;6;"[302,8071,9479,10017,10460,11209]";"[29902,958086,1086940,1130674,1171367,1204872]";"[39018,59545,59545,59545,59545,59545]";"[65985,62630,61145,60600,59980,59545]";11884.00;11774.00
2;300;29900;23501;235258;5;"[302,12804,15470,17074,17191]";"[29902,1596304,1786082,1931489,1938026]";"[142772,235258,235258,235258,235258]";"[262036,251092,238012,236788,235258]";15566.00;15342.00
2;300;29900;2722;35713;4;"[302,1988,2143,2182]";"[29903,194343,203348,204142]";"[22466,35713,35713,35713]";"[38221,36163,35929,35713]";882.00;1151.00
2;300;29900;20641;149707;5;"[302,14292,15930,16262,16808]";"[29902,1578695,1703858,1746163,1795861]";"[77865,149707,149707,149707,149707]";"[167387,154237,150342,149912,149707]";14940.00;14479.00
2;300;29900;28990;112906;5;"[302,17304,20430,20852,21250]";"[29903,1979505,2236681,2262793,2278631]";"[62012,112906,112906,112906,112906]";"[127552,118663,114169,113521,112906]";20758.00;18912.00
2;300;29900;5847;6899;6;"[302,3610,4267,4598,4662,4696]";"[29902,425229,478271,499315,505251,506786]";"[4080,6899,6899,6899,6899,6899]";"[7700,7243,7051,6933,6923,6899]";4400.00;4910.00
2;300;29900;15517;152924;5;"[302,8750,10137,10654,10760]";"[29902,998129,1146556,1199700,1207185]";"[95900,152924,152924,152924,152924]";"[168878,158606,154658,154028,152924]";9041.00;9379.00
2;300;29900;29350;262659;6;"[302,16149,19356,20998,21096,21574]";"[29904,1789761,2044846,2175360,2184885,2219181]";"[143145,262659,262659,262659,262659,262659]";"[292527,271275,265269,263835,262839,262659]";25610.00;22641.00
2;300;29900;3243;12123;5;"[302,1884,2382,2507,2593]";"[29904,219340,263289,269734,277035]";"[6495,12123,12123,12123,12123]";"[14019,12942,12567,12153,12123]";1697.00;2018.00
2;300;29900;5568;19659;6;"[302,2987,3753,3982,4105,4122]";"[29903,338420,407398,423655,435716,437813]";"[10587,19659,19659,19659,19659,19659]";"[22077,20457,20028,19743,19668,19659]";3566.00;4079.00
2;300;29900;6258;45725;6;"[302,4056,4689,4782,4840,4869]";"[29902,439096,497013,502958,507553,511229]";"[23016,45725,45725,45725,45725,45725]";"[50627,47159,46265,45845,45737,45725]";4441.00;4970.00
2;300;29900;7244;26352;5;"[302,3849,4521,4698,4846]";"[29903,422609,503694,519461,530920]";"[14234,26352,26352,26352,26352]";"[29474,27022,26692,26374,26352]";3312.00;3891.00
2;300;29900;41493;220775;5;"[302,25927,32278,34189,34396]";"[29902,2960629,3440362,3497868,3511475]";"[133085,220775,220775,220775,220775]";"[247931,230135,223999,222191,220775]";38200.00;30184.00
2;300;29900;7634;6999;5;"[302,4271,5291,5564,5635]";"[29904,472961,564340,595765,604017]";"[3971,6999,6999,6999,6999]";"[7994,7371,7109,7015,6999]";4131.00;4490.00
2;300;29900;3277;38786;3;"[302,1740,2005]";"[29903,185044,207256]";"[26336,38786,38786]";"[40838,39006,38786]";534.00;725.00
2;300;29900;24465;61055;5;"[302,15262,18379,19756,19980]";"[29903,1801460,2062429,2172917,2185652]";"[36864,61055,61055,61055,61055]";"[67799,63881,62577,61775,61055]";19243.00;17665.00
2;300;29900;2593;19116;4;"[302,1597,2010,2061]";"[29904,189753,225027,229246]";"[13830,19116,19116,19116]";"[20436,19578,19224,19116]";983.00;1239.00
2;300;29900;1259;5599;7;"[302,919,994,1020,1031,1042,1046]";"[29903,100961,107352,109354,109830,110309,110515]";"[2593,5599,5599,5599,5599,5599,5599]";"[6154,5704,5647,5614,5608,5608,5599]";936.00;1228.00
2;300;29900;4129;46435;5;"[302,2374,2657,2715,2809]";"[29902,261048,290755,299242,305693]";"[29517,46435,46435,46435,46435]";"[49090,47000,46490,46445,46435]";1753.00;2208.00
2;300;29900;13433;125399;5;"[302,7625,9826,11044,11083]";"[29902,717021,945062,1048979,1050422]";"[68095,125399,125399,125399,125399]";"[142205,131231,127055,125819,125399]";7774.00;7781.00
2;300;29900;1656;14665;5;"[302,1189,1251,1260,1279]";"[29904,128902,136367,136919,137934]";"[10503,14665,14665,14665,14665]";"[15881,15049,14765,14685,14665]";767.00;1024.00
2;300;29900;28100;205509;6;"[302,15354,18988,20104,20654,21028]";"[29902,1690895,2011616,2099362,2122990,2132444]";"[118575,205509,205509,205509,205509,205509]";"[225629,217479,209129,207034,205624,205509]";24800.00;21987.00
2;300;29900;24119;57748;10;"[302,13779,15925,16690,17406,17716,18003,18026,18049,18072]";"[29902,1521915,1729831,1828557,1905644,1928536,1961986,1963815,1965744,1967455]";"[37443,57748,57748,57748,57748,57748,57748,57748,57748,57748]";"[64372,60712,59704,59188,58316,58156,58108,58084,57940,57748]";41141.00;37349.00
2;300;29900;47473;249199;6;"[302,28058,34019,36412,37338,37367]";"[29904,3124577,3649234,3871678,3992764,3995249]";"[141602,249199,249199,249199,249199,249199]";"[274155,260691,251883,250131,249679,249199]";56217.00;43040.00
2;300;29900;44080;288190;7;"[302,23763,30903,33271,35215,35263,35287]";"[29903,2491928,3184363,3371563,3551052,3553972,3555208]";"[163414,288190,288190,288190,288190,288190,288190]";"[313678,303250,296334,293174,290206,288478,288190]";60136.00;44834.00
2;300;29900;36879;330602;6;"[302,22056,23875,25791,25939,27256]";"[29904,2487475,2648902,2852373,2861018,2974628]";"[192626,330602,330602,330602,330602,330602]";"[352317,338732,336007,334852,333662,330602]";35211.00;30403.00
2;300;29900;4309;28936;7;"[302,2698,2823,2865,3039,3084,3149]";"[29903,308010,320422,323377,334565,338294,344333]";"[15116,28936,28936,28936,28936,28936,28936]";"[32296,30056,29671,29571,29266,29106,28936]";3288.00;3902.00
2;300;29900;4177;21782;7;"[302,2769,3099,3311,3403,3420,3425]";"[29903,302087,328261,342516,349223,349717,349882]";"[11918,21782,21782,21782,21782,21782,21782]";"[25304,23498,22928,22202,21902,21890,21782]";3654.00;4110.00
2;300;29900;22403;120769;5;"[302,13525,15718,16796,17414]";"[29904,1593474,1775383,1861324,1890869]";"[77185,120769,120769,120769,120769]";"[129937,124057,122629,121207,120769]";16463.00;15247.00
2;300;29900;51522;358800;6;"[302,27474,35790,38594,39131,39489]";"[29902,3199507,4117333,4347524,4384963,4408429]";"[215423,358800,358800,358800,358800,358800]";"[389315,377130,366215,360600,359540,358800]";61384.00;47247.00
2;300;29900;12707;56664;5;"[302,7040,8630,9353,9507]";"[29902,751245,917580,977150,985101]";"[30777,56664,56664,56664,56664]";"[60750,58845,57246,56829,56664]";7188.00;7483.00
2;300;29900;2717;6922;8;"[302,1762,1980,2083,2120,2124,2157,2186]";"[29902,181986,200607,207154,211583,211731,212522,213025]";"[3010,6922,6922,6922,6922,6922,6922,6922]";"[7666,7236,7072,6960,6934,6934,6928,6922]";2371.00;2805.00
2;300;29900;4254;19352;4;"[302,2430,2615,2722]";"[29903,260796,277805,283308]";"[13921,19352,19352,19352]";"[20700,19734,19476,19352]";1216.00;1560.00
2;300;29900;8242;99647;7;"[302,4430,5145,5336,5455,5478,5597]";"[29903,539606,614141,637455,644186,645667,652642]";"[65400,99647,99647,99647,99647,99647,99647]";"[107137,101792,100127,99677,99672,99657,99647]";6321.00;7501.00
2;300;29900;5140;14952;8;"[302,3563,3913,4053,4147,4152,4157,4204]";"[29903,391409,417733,423859,427674,427864,428019,428919]";"[9887,14952,14952,14952,14952,14952,14952,14952]";"[16875,15684,15228,15096,15024,15000,15000,14952]";5445.00;6036.00
2;300;29900;8367;131948;4;"[302,4845,5484,5622]";"[29903,485960,544914,557636]";"[96482,131948,131948,131948]";"[142772,133154,132392,131948]";2599.00;3082.00
2;300;29900;10230;70416;3;"[302,4659,6447]";"[29904,559884,721048]";"[47953,70416,70416]";"[74454,71823,70416]";1955.00;2358.00
2;300;29900;49877;221401;5;"[302,27908,32397,35368,35390]";"[29903,3427187,3823347,4143633,4144560]";"[127439,221401,221401,221401,221401]";"[252703,232510,224461,222049,221401]";41933.00;34377.00
2;300;29900;8558;48963;4;"[302,5091,5894,6119]";"[29904,594764,667829,683598]";"[22859,48963,48963,48963]";"[52738,50228,49103,48963]";3347.00;3796.00
